92593	Waterloo, IA Urbanized Area	U	113418	48511	161179329	4994464	      62.232	       1.928	 42.495926	 -92.384177
92674	Watertown, NY Urbanized Area	U	57840	23133	106040717	2978979	      40.943	       1.150	 44.044092	 -75.713159
92890	Watsonville, CA Urbanized Area	U	73534	19897	59155386	939553	      22.840	       0.363	 36.937939	-121.772779
93025	Wausau, WI Urbanized Area	U	74632	33318	121387810	8483189	      46.868	       3.275	 44.906757	 -89.629632
93592	Weirton--Steubenville, WV--OH--PA Urbanized Area	U	70889	33919	130810153	6133884	      50.506	       2.368	 40.379958	 -80.624430
93862	Wenatchee, WA Urbanized Area	U	67227	26689	81256350	4989001	      31.373	       1.926	 47.423291	-120.289914
93916	West Bend, WI Urbanized Area	U	68444	29671	99682522	1490650	      38.488	       0.576	 43.442238	 -88.152993
94294	Westminster--Eldersburg, MD Urbanized Area	U	72714	27271	149446807	955675	      57.702	       0.369	 39.488438	 -76.959841
94726	Wheeling, WV--OH Urbanized Area	U	81249	40380	121753200	8476376	      47.009	       3.273	 40.052950	 -80.726361
95077	Wichita, KS Urbanized Area	U	472870	202022	556175274	12278337	     214.740	       4.741	 37.679580	 -97.327301
95104	Wichita Falls, TX Urbanized Area	U	99437	42916	130438073	3639201	      50.362	       1.405	 33.903257	 -98.518667
95411	Williamsburg, VA Urbanized Area	U	75689	33506	144832277	2025296	      55.920	       0.782	 37.281967	 -76.748597
95455	Williamsport, PA Urbanized Area	U	56142	25270	68629691	2269210	      26.498	       0.876	 41.246705	 -77.002493
95833	Wilmington, NC Urbanized Area	U	219957	108971	346461640	8088688	     133.770	       3.123	 34.217513	 -77.898336
96103	Winchester, VA Urbanized Area	U	69449	28591	96304695	342094	      37.183	       0.132	 39.151042	 -78.163040
96670	Winston-Salem, NC Urbanized Area	U	391024	174669	835485857	6576417	     322.583	       2.539	 36.072205	 -80.266476
96697	Winter Haven, FL Urbanized Area	U	201289	94666	348003481	80355472	     134.365	      31.025	 28.043985	 -81.703779
96994	Woodland, CA Urbanized Area	U	55513	19817	31593905	0	      12.198	       0.000	 38.673293	-121.761641
97291	Worcester, MA--CT Urbanized Area	U	486514	201663	787645247	33522645	     304.112	      12.943	 42.278357	 -71.703799
97507	Yakima, WA Urbanized Area	U	129534	49379	154959204	542767	      59.830	       0.210	 46.610361	-120.548226
97561	Yauco, PR Urbanized Area	U	90899	38358	120576522	104959	      46.555	       0.041	 18.014619	 -66.853232
97750	York, PA Urbanized Area	U	232045	95573	342425738	1163474	     132.211	       0.449	 39.956890	 -76.717203
97831	Youngstown, OH--PA Urbanized Area	U	387550	184476	624418937	4886636	     241.090	       1.887	 41.144766	 -80.681079
97939	Yuba City, CA Urbanized Area	U	116719	42057	100123895	977885	      38.658	       0.378	 39.122927	-121.608318
98020	Yuma, AZ--CA Urbanized Area	U	135267	68224	152330995	579067	      58.815	       0.224	 32.676904	-114.568173
98182	Zephyrhills, FL Urbanized Area	U	66609	37667	112650971	1590813	      43.495	       0.614	 28.285371	 -82.199122
